movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
,Movie 1343,Comedy,8.4,10.0,80.0,Rajamouli,,2015.0
1344.0,Movie 1344,Drama,4.7,100.0,,Scorsese,Actor C,2016.0
1345.0,Movie 1345,Drama,5.5,30.0,300.0,Tarantino,Actor B,2022.0
1346.0,Movie 1346,Sci-Fi,5.2,100.0,150.0,Tarantino,Actor B,2019.0
1347.0,Movie 1347,Action,5.8,100.0,600.0,Tarantino,Actor D,2018.0
1348.0,Movie 1348,Fantasy,7.4,100.0,300.0,Tarantino,Actor A,2017.0
1349.0,Movie 1349,Thriller,,,300.0,Tarantino,Actor D,2020.0
1350.0,Movie 1349,Fantasy,3.7,30.0,,Spielberg,Actor B,2015.0
1351.0,Movie 1351,Sci-Fi,8.2,10.0,20.0,Scorsese,Actor A,2017.0
1352.0,Movie 1352,Horror,6.0,30.0,150.0,Nolan,Actor B,2016.0
1353.0,Movie 1353,Drama,8.1,30.0,20.0,Rajamouli,Actor B,2021.0
1354.0,Movie 1354,Romance,9.3,10.0,600.0,Scorsese,Actor E,2020.0
1355.0,Movie 1355,Fantasy,8.5,150.0,300.0,,Actor C,2016.0
1356.0,Movie 1356,Action,4.2,10.0,300.0,Rajamouli,,2021.0
1357.0,Movie 1357,Romance,9.1,150.0,80.0,Nolan,,2018.0
1358.0,Movie 1358,Comedy,9.4,100.0,80.0,Nolan,Actor D,2018.0
1359.0,Movie 1359,Romance,5.9,10.0,80.0,,,
,Movie 1360,Sci-Fi,8.2,100.0,600.0,Tarantino,Actor C,2017.0
1361.0,Movie 1361,Sci-Fi,8.1,,,Cameron,,2016.0
1362.0,Movie 1362,Sci-Fi,7.2,150.0,,Tarantino,Actor E,2016.0
1363.0,Movie 1363,Drama,8.6,60.0,20.0,,Actor D,
1364.0,Movie 1364,Drama,4.3,,300.0,,,2022.0
1365.0,Movie 1365,Drama,7.6,60.0,20.0,Scorsese,Actor A,2016.0
1366.0,Movie 1366,Romance,8.1,150.0,150.0,Rajamouli,Actor D,2017.0
1367.0,Movie 1367,Action,8.0,100.0,,Spielberg,Actor D,2022.0
1368.0,Movie 1368,Action,,30.0,150.0,,Actor C,2016.0
1369.0,Movie 1369,Sci-Fi,9.4,60.0,600.0,Tarantino,Actor B,2016.0
1370.0,Movie 1370,Thriller,6.0,30.0,,Rajamouli,Actor D,2022.0
1371.0,Movie 1371,Comedy,4.0,60.0,150.0,Nolan,Actor B,2022.0
1372.0,Movie 1372,Horror,6.9,60.0,600.0,Scorsese,,2015.0
1373.0,Movie 1373,Romance,3.8,100.0,80.0,,,2022.0
1374.0,Movie 1374,Romance,4.3,10.0,80.0,Spielberg,,2021.0
1375.0,Movie 1374,Romance,6.1,100.0,150.0,,Actor D,2021.0
1376.0,Movie 1376,Sci-Fi,4.4,150.0,,Cameron,,2022.0
,Movie 1377,Drama,5.7,60.0,,Cameron,Actor E,2016.0
1378.0,Movie 1378,Fantasy,3.8,,20.0,Tarantino,Actor E,2019.0
1379.0,Movie 1379,Comedy,6.4,,300.0,Tarantino,Actor B,
1380.0,Movie 1380,Romance,4.2,,150.0,Spielberg,,2015.0
1381.0,Movie 1381,Thriller,5.5,10.0,,,Actor D,2021.0
1382.0,Movie 1382,Horror,5.8,100.0,20.0,Cameron,Actor C,2017.0
1383.0,Movie 1383,Drama,6.0,150.0,80.0,Cameron,Actor E,2016.0
1384.0,Movie 1384,Drama,3.6,,600.0,Scorsese,Actor E,2020.0
1385.0,Movie 1385,Fantasy,6.2,100.0,600.0,Rajamouli,Actor A,2020.0
1386.0,Movie 1386,Comedy,3.5,60.0,300.0,Cameron,Actor D,2016.0
1387.0,Movie 1387,Sci-Fi,,100.0,20.0,Nolan,Actor C,2022.0
1388.0,Movie 1388,Fantasy,8.9,30.0,80.0,Scorsese,Actor D,2020.0
1389.0,Movie 1389,Comedy,8.2,150.0,80.0,Scorsese,Actor B,2021.0
1390.0,Movie 1390,Fantasy,6.1,60.0,300.0,Nolan,Actor C,
1391.0,Movie 1391,Sci-Fi,5.3,30.0,150.0,Nolan,Actor A,2019.0
1392.0,Movie 1392,Drama,3.9,100.0,,Tarantino,,2020.0
1393.0,Movie 1393,Horror,9.1,30.0,150.0,Tarantino,,2021.0
,Movie 1394,Fantasy,4.8,100.0,20.0,Scorsese,,2017.0
1395.0,Movie 1395,Sci-Fi,8.0,150.0,600.0,Scorsese,Actor B,2015.0
1396.0,Movie 1396,Horror,8.8,60.0,80.0,Spielberg,Actor A,2020.0
1397.0,Movie 1397,Sci-Fi,9.2,150.0,600.0,Rajamouli,Actor C,
1398.0,Movie 1398,Fantasy,9.4,30.0,,Spielberg,Actor C,2020.0
1399.0,Movie 1399,Action,5.0,150.0,300.0,Cameron,Actor E,2019.0
1400.0,Movie 1399,Comedy,5.0,100.0,80.0,Scorsese,Actor A,2015.0
1401.0,Movie 1401,Thriller,4.3,150.0,20.0,Scorsese,Actor A,2015.0
1402.0,Movie 1402,Action,5.5,60.0,300.0,Rajamouli,Actor C,2015.0
1403.0,Movie 1403,Horror,7.5,150.0,20.0,Nolan,Actor C,2015.0
1404.0,Movie 1404,Thriller,5.1,10.0,80.0,Scorsese,Actor A,
1405.0,Movie 1405,Sci-Fi,4.3,60.0,300.0,Cameron,Actor E,2022.0
1406.0,Movie 1406,Horror,,,80.0,Rajamouli,Actor A,2022.0
1407.0,Movie 1407,Horror,9.2,10.0,20.0,Spielberg,Actor B,2021.0
1408.0,Movie 1408,Action,8.9,,600.0,Spielberg,Actor E,2022.0
1409.0,Movie 1409,Fantasy,7.4,100.0,20.0,Nolan,Actor A,2017.0
1410.0,Movie 1410,Sci-Fi,4.7,150.0,20.0,,Actor A,2017.0
,Movie 1411,Sci-Fi,8.0,30.0,20.0,Tarantino,Actor A,2022.0
1412.0,Movie 1412,Horror,5.8,,80.0,,Actor D,2017.0
1413.0,Movie 1413,Drama,6.2,10.0,150.0,,Actor B,2019.0
1414.0,Movie 1414,Horror,9.4,100.0,150.0,Cameron,Actor C,2017.0
1415.0,Movie 1415,Romance,4.3,60.0,300.0,Rajamouli,,
1416.0,Movie 1416,Romance,8.6,,,Spielberg,Actor E,2022.0
1417.0,Movie 1417,Sci-Fi,5.7,30.0,150.0,,,2017.0
1418.0,Movie 1418,Fantasy,9.4,150.0,,,,2019.0
1419.0,Movie 1419,Action,4.7,30.0,600.0,Rajamouli,Actor D,2022.0
1420.0,Movie 1420,Romance,5.9,150.0,600.0,Cameron,Actor A,2022.0
1421.0,Movie 1421,Action,7.4,60.0,80.0,Spielberg,Actor E,2020.0
1422.0,Movie 1422,Drama,6.7,60.0,,Rajamouli,Actor C,2017.0
1423.0,Movie 1423,Drama,5.0,10.0,600.0,Tarantino,Actor A,2019.0
1424.0,Movie 1424,Sci-Fi,9.0,10.0,150.0,Scorsese,Actor E,2019.0
1425.0,Movie 1424,Romance,,150.0,300.0,Cameron,Actor C,2020.0
1426.0,Movie 1426,Fantasy,5.4,100.0,,Scorsese,,2019.0
1427.0,Movie 1427,Romance,4.6,150.0,300.0,Rajamouli,Actor E,
,Movie 1428,Thriller,9.2,150.0,,,,2021.0
1429.0,Movie 1429,Horror,3.9,100.0,,,Actor A,2017.0
1430.0,Movie 1430,Thriller,9.5,30.0,600.0,Rajamouli,Actor D,2018.0
1431.0,Movie 1431,Drama,6.7,30.0,,Tarantino,,2022.0
1432.0,Movie 1432,Comedy,8.3,60.0,150.0,Nolan,Actor D,2022.0
1433.0,Movie 1433,Action,3.7,100.0,300.0,Rajamouli,Actor A,2020.0
1434.0,Movie 1434,Comedy,8.7,,150.0,,Actor D,2019.0
1435.0,Movie 1435,Drama,6.4,150.0,150.0,,Actor B,2015.0
1436.0,Movie 1436,Thriller,7.7,100.0,300.0,Tarantino,Actor D,2015.0
1437.0,Movie 1437,Drama,7.9,,600.0,Nolan,,2020.0
1438.0,Movie 1438,Romance,7.6,60.0,150.0,Spielberg,Actor B,2015.0
1439.0,Movie 1439,Horror,8.8,100.0,80.0,Cameron,,2021.0
1440.0,Movie 1440,Horror,5.7,150.0,20.0,Nolan,Actor A,2018.0
1441.0,Movie 1441,Drama,6.4,150.0,80.0,,Actor C,2021.0
1442.0,Movie 1442,Fantasy,5.7,100.0,,Nolan,Actor A,2019.0
1443.0,Movie 1443,Horror,5.9,60.0,20.0,Spielberg,Actor E,2017.0
1444.0,Movie 1444,Sci-Fi,,,300.0,Spielberg,Actor A,2017.0
,Movie 1445,Sci-Fi,3.9,60.0,150.0,,Actor B,2018.0
1446.0,Movie 1446,Thriller,7.7,30.0,,Rajamouli,Actor E,2019.0
1447.0,Movie 1447,Thriller,7.9,150.0,80.0,Scorsese,Actor C,2019.0
1448.0,Movie 1448,Comedy,9.1,30.0,,Scorsese,Actor D,2018.0
1449.0,Movie 1449,Romance,5.1,10.0,,Tarantino,Actor D,
1450.0,Movie 1449,Thriller,5.4,60.0,300.0,Scorsese,Actor D,2019.0
1451.0,Movie 1451,Thriller,6.6,60.0,20.0,Cameron,Actor C,2019.0
1452.0,Movie 1452,Comedy,5.8,,80.0,Nolan,Actor A,2016.0
1453.0,Movie 1453,Action,7.1,150.0,,Scorsese,Actor A,2015.0
1454.0,Movie 1454,Thriller,7.2,10.0,,Rajamouli,Actor D,2021.0
1455.0,Movie 1455,Sci-Fi,8.6,10.0,20.0,Rajamouli,,2021.0
1456.0,Movie 1456,Drama,7.2,150.0,600.0,Nolan,Actor E,2015.0
1457.0,Movie 1457,Sci-Fi,6.5,150.0,300.0,Cameron,Actor D,2015.0
1458.0,Movie 1458,Comedy,6.6,60.0,300.0,,,2020.0
1459.0,Movie 1459,Sci-Fi,7.3,60.0,600.0,Cameron,Actor A,2015.0
1460.0,Movie 1460,Romance,5.8,30.0,20.0,Rajamouli,Actor E,2019.0
1461.0,Movie 1461,Action,8.0,60.0,20.0,Scorsese,Actor B,2021.0
,Movie 1462,Fantasy,6.7,60.0,150.0,,,2022.0
1463.0,Movie 1463,Fantasy,,10.0,20.0,Cameron,Actor B,2020.0
1464.0,Movie 1464,Drama,6.0,100.0,,Spielberg,Actor D,2021.0
1465.0,Movie 1465,Horror,6.1,10.0,300.0,Scorsese,Actor E,2015.0
1466.0,Movie 1466,Romance,5.2,,300.0,Cameron,,2017.0
1467.0,Movie 1467,Fantasy,8.2,150.0,600.0,Tarantino,Actor A,2021.0
1468.0,Movie 1468,Thriller,9.1,150.0,150.0,Rajamouli,Actor B,
1469.0,Movie 1469,Drama,5.6,10.0,300.0,Nolan,Actor B,2018.0
1470.0,Movie 1470,Horror,8.9,150.0,600.0,Tarantino,Actor E,2019.0
1471.0,Movie 1471,Fantasy,6.3,150.0,600.0,Spielberg,,2017.0
1472.0,Movie 1472,Drama,9.3,,80.0,,Actor D,2019.0
1473.0,Movie 1473,Thriller,4.0,60.0,,,,
1474.0,Movie 1474,Action,6.8,150.0,,Tarantino,Actor C,2021.0
1475.0,Movie 1474,Comedy,7.3,10.0,,Spielberg,Actor C,2019.0
1476.0,Movie 1476,Drama,5.5,150.0,150.0,,Actor E,
1477.0,Movie 1477,Romance,5.8,100.0,,,Actor E,
1478.0,Movie 1478,Horror,7.2,150.0,80.0,Cameron,Actor E,2018.0
,Movie 1479,Action,6.3,,300.0,Tarantino,Actor E,2015.0
1480.0,Movie 1480,Fantasy,5.8,60.0,150.0,Spielberg,Actor D,2015.0
1481.0,Movie 1481,Horror,7.3,,600.0,Rajamouli,Actor A,2019.0
1482.0,Movie 1482,Fantasy,,150.0,,Cameron,,2019.0
1483.0,Movie 1483,Action,4.2,,80.0,,Actor D,2019.0
1484.0,Movie 1484,Action,5.1,,20.0,Scorsese,Actor A,
1485.0,Movie 1485,Comedy,5.4,10.0,600.0,Nolan,,2017.0
1486.0,Movie 1486,Romance,8.4,30.0,150.0,Spielberg,Actor D,2021.0
1487.0,Movie 1487,Romance,5.3,60.0,20.0,Scorsese,Actor C,2016.0
1488.0,Movie 1488,Action,6.5,,80.0,Scorsese,Actor A,2020.0
1489.0,Movie 1489,Drama,5.6,,600.0,Spielberg,,2020.0
1490.0,Movie 1490,Comedy,5.4,100.0,150.0,Nolan,,2022.0
1491.0,Movie 1491,Thriller,8.8,100.0,300.0,Scorsese,Actor A,2015.0
1492.0,Movie 1492,Romance,5.8,30.0,600.0,Cameron,Actor C,2022.0
1493.0,Movie 1493,Action,4.8,60.0,80.0,Rajamouli,Actor C,2018.0
1494.0,Movie 1494,Sci-Fi,8.5,30.0,300.0,Nolan,Actor D,2018.0
1495.0,Movie 1495,Sci-Fi,9.0,60.0,,,Actor D,2016.0
,Movie 1496,Thriller,7.6,150.0,20.0,Tarantino,Actor B,2016.0
1497.0,Movie 1497,Action,5.6,60.0,,Cameron,,2018.0
1498.0,Movie 1498,Fantasy,8.9,10.0,150.0,Scorsese,,
1499.0,Movie 1499,Thriller,6.6,60.0,80.0,Nolan,,2019.0
1500.0,Movie 1499,Romance,5.6,100.0,300.0,Spielberg,,2017.0
1501.0,Movie 1501,Action,,,150.0,Tarantino,Actor A,2015.0
1502.0,Movie 1502,Horror,6.4,,80.0,Rajamouli,Actor C,2019.0
1503.0,Movie 1503,Romance,3.9,,,,Actor A,
1504.0,Movie 1504,Romance,6.3,,80.0,Scorsese,Actor E,2020.0
1505.0,Movie 1505,Action,3.8,60.0,80.0,Rajamouli,Actor D,2021.0
1506.0,Movie 1506,Romance,3.5,60.0,150.0,Nolan,Actor E,
1507.0,Movie 1507,Fantasy,9.3,100.0,20.0,Cameron,,2015.0
1508.0,Movie 1508,Horror,3.7,,600.0,Tarantino,Actor E,2019.0
1509.0,Movie 1509,Fantasy,9.3,10.0,,,Actor D,2021.0
1510.0,Movie 1510,Fantasy,6.1,10.0,600.0,Rajamouli,,2019.0
1511.0,Movie 1511,Sci-Fi,6.3,10.0,80.0,Cameron,Actor C,2019.0
1512.0,Movie 1512,Drama,4.8,60.0,80.0,Scorsese,Actor D,2017.0
,Movie 1513,Romance,3.6,30.0,300.0,Scorsese,Actor B,2017.0
1514.0,Movie 1514,Thriller,5.9,150.0,,Scorsese,Actor B,2016.0
1515.0,Movie 1515,Thriller,4.2,10.0,20.0,Spielberg,Actor A,2021.0
1516.0,Movie 1516,Sci-Fi,6.7,,20.0,Nolan,,2019.0
1517.0,Movie 1517,Horror,8.4,100.0,150.0,Scorsese,Actor E,2019.0
1518.0,Movie 1518,Sci-Fi,7.2,150.0,,Tarantino,Actor E,2018.0
1519.0,Movie 1519,Sci-Fi,7.8,60.0,80.0,Nolan,Actor A,2015.0
1520.0,Movie 1520,Horror,,60.0,80.0,Nolan,Actor A,2018.0
1521.0,Movie 1521,Horror,9.1,,150.0,Spielberg,Actor E,2018.0
1522.0,Movie 1522,Action,6.5,,600.0,Rajamouli,Actor D,
1523.0,Movie 1523,Horror,9.2,100.0,,Scorsese,Actor C,2020.0
1524.0,Movie 1524,Drama,5.9,60.0,300.0,Spielberg,Actor A,2017.0
1525.0,Movie 1524,Action,5.6,100.0,300.0,Nolan,Actor A,2022.0
1526.0,Movie 1526,Thriller,3.8,150.0,600.0,Spielberg,Actor B,2020.0
1527.0,Movie 1527,Thriller,5.8,60.0,80.0,Cameron,Actor C,
1528.0,Movie 1528,Sci-Fi,9.0,10.0,150.0,Spielberg,Actor B,2021.0
1529.0,Movie 1529,Comedy,7.0,30.0,300.0,Cameron,Actor A,2015.0
,Movie 1530,Thriller,8.7,150.0,20.0,Nolan,Actor C,2021.0
1531.0,Movie 1531,Drama,4.8,150.0,300.0,Spielberg,Actor B,2018.0
1532.0,Movie 1532,Drama,8.6,150.0,,Scorsese,Actor D,
1533.0,Movie 1533,Drama,6.8,30.0,80.0,Nolan,Actor B,2015.0
1534.0,Movie 1534,Thriller,5.5,10.0,150.0,Spielberg,Actor B,2021.0
1535.0,Movie 1535,Action,7.1,100.0,600.0,Cameron,Actor E,2018.0
1536.0,Movie 1536,Fantasy,5.8,150.0,80.0,,Actor D,
1537.0,Movie 1537,Thriller,5.0,,20.0,Cameron,Actor D,2021.0
1538.0,Movie 1538,Sci-Fi,8.8,100.0,,Spielberg,Actor E,2022.0
1539.0,Movie 1539,Sci-Fi,,100.0,,Spielberg,Actor A,2015.0
1540.0,Movie 1540,Horror,3.7,10.0,80.0,Cameron,Actor D,2016.0
1541.0,Movie 1541,Romance,7.4,,80.0,Rajamouli,Actor E,2016.0
1542.0,Movie 1542,Drama,4.3,,600.0,Rajamouli,Actor C,2019.0
1543.0,Movie 1543,Comedy,8.3,60.0,20.0,Scorsese,,2021.0
1544.0,Movie 1544,Comedy,7.3,30.0,150.0,Tarantino,Actor C,
1545.0,Movie 1545,Romance,7.9,10.0,300.0,Cameron,Actor C,2015.0
1546.0,Movie 1546,Sci-Fi,7.8,,150.0,Spielberg,,2020.0
,Movie 1547,Thriller,8.4,30.0,150.0,Nolan,Actor C,
1548.0,Movie 1548,Comedy,6.5,30.0,20.0,Nolan,Actor E,2022.0
1549.0,Movie 1549,Thriller,5.4,,600.0,Scorsese,,2020.0
1550.0,Movie 1549,Sci-Fi,4.5,60.0,600.0,Spielberg,Actor E,2022.0
1551.0,Movie 1551,Action,4.0,30.0,600.0,Cameron,Actor C,
1552.0,Movie 1552,Thriller,5.5,30.0,,Rajamouli,Actor E,2022.0
1553.0,Movie 1553,Action,6.1,,20.0,Scorsese,Actor C,2020.0
1554.0,Movie 1554,Romance,6.6,100.0,80.0,Scorsese,Actor C,2017.0
1555.0,Movie 1555,Action,6.6,10.0,600.0,Nolan,Actor B,
1556.0,Movie 1556,Thriller,5.8,100.0,,Nolan,,2020.0
1557.0,Movie 1557,Drama,9.1,100.0,150.0,Cameron,,2018.0
1558.0,Movie 1558,Romance,,150.0,600.0,Nolan,Actor C,2020.0
1559.0,Movie 1559,Action,9.2,10.0,,Spielberg,Actor E,2022.0
1560.0,Movie 1560,Action,5.4,150.0,150.0,Tarantino,Actor A,2022.0
1561.0,Movie 1561,Drama,6.0,10.0,,Tarantino,Actor D,2022.0
1562.0,Movie 1562,Fantasy,7.8,150.0,20.0,Scorsese,Actor D,2016.0
1563.0,Movie 1563,Sci-Fi,8.5,,600.0,,Actor D,2018.0
,Movie 1564,Fantasy,8.4,,600.0,Cameron,Actor A,
1565.0,Movie 1565,Fantasy,9.4,150.0,80.0,Spielberg,Actor A,2020.0
1566.0,Movie 1566,Comedy,7.4,150.0,,Cameron,Actor D,2017.0
1567.0,Movie 1567,Comedy,4.9,100.0,20.0,Nolan,,2019.0
1568.0,Movie 1568,Fantasy,8.2,30.0,150.0,Scorsese,,2018.0
1569.0,Movie 1569,Romance,7.8,60.0,80.0,Tarantino,Actor C,2020.0
1570.0,Movie 1570,Action,8.2,60.0,600.0,Scorsese,Actor D,2019.0
1571.0,Movie 1571,Comedy,8.6,,300.0,Rajamouli,Actor A,2020.0
1572.0,Movie 1572,Comedy,7.1,150.0,80.0,Scorsese,,2022.0
1573.0,Movie 1573,Action,5.0,100.0,300.0,Cameron,Actor E,2017.0
1574.0,Movie 1574,Sci-Fi,4.8,60.0,600.0,,Actor B,2018.0
1575.0,Movie 1574,Comedy,5.3,100.0,150.0,Spielberg,Actor E,2021.0
1576.0,Movie 1576,Drama,7.1,100.0,300.0,,Actor C,2018.0
1577.0,Movie 1577,Romance,,10.0,80.0,Spielberg,Actor D,2020.0
1578.0,Movie 1578,Action,6.6,30.0,,Rajamouli,Actor E,2017.0
1579.0,Movie 1579,Action,6.4,100.0,,Rajamouli,Actor A,
1580.0,Movie 1580,Fantasy,7.5,60.0,300.0,,Actor A,2019.0
,Movie 1581,Horror,5.5,,20.0,Nolan,Actor D,2021.0
1582.0,Movie 1582,Thriller,5.2,150.0,300.0,Spielberg,Actor B,2021.0
1583.0,Movie 1583,Action,6.0,60.0,20.0,Rajamouli,,
1584.0,Movie 1584,Drama,4.6,60.0,80.0,Cameron,Actor D,2021.0
1585.0,Movie 1585,Sci-Fi,8.6,100.0,80.0,,Actor D,
1586.0,Movie 1586,Fantasy,4.7,150.0,600.0,Scorsese,Actor E,2016.0
1587.0,Movie 1587,Comedy,8.4,30.0,80.0,,Actor B,2016.0
1588.0,Movie 1588,Sci-Fi,8.9,10.0,80.0,,Actor E,2017.0
1589.0,Movie 1589,Action,7.3,150.0,300.0,Nolan,Actor B,2022.0
1590.0,Movie 1590,Romance,6.4,60.0,150.0,Scorsese,Actor C,2019.0
1591.0,Movie 1591,Romance,5.7,10.0,80.0,Rajamouli,Actor D,2021.0
1592.0,Movie 1592,Horror,8.4,60.0,300.0,,Actor D,2021.0
1593.0,Movie 1593,Romance,4.6,60.0,150.0,Spielberg,Actor C,2018.0
1594.0,Movie 1594,Fantasy,8.4,60.0,,Cameron,Actor A,2022.0
1595.0,Movie 1595,Horror,5.9,60.0,,,Actor B,2020.0
1596.0,Movie 1596,Fantasy,,100.0,150.0,,Actor C,2021.0
1597.0,Movie 1597,Action,8.5,30.0,150.0,Spielberg,Actor E,2018.0
,Movie 1598,Thriller,6.6,10.0,300.0,Scorsese,Actor A,2019.0
1599.0,Movie 1599,Horror,9.2,60.0,80.0,Spielberg,,2015.0
1600.0,Movie 1599,Romance,6.8,60.0,150.0,Scorsese,Actor A,2021.0
1601.0,Movie 1601,Romance,6.3,10.0,150.0,,Actor A,2021.0
1602.0,Movie 1602,Romance,4.9,30.0,80.0,Nolan,Actor E,2018.0
1603.0,Movie 1603,Comedy,9.5,100.0,600.0,Cameron,Actor D,2017.0
1604.0,Movie 1604,Romance,9.1,100.0,20.0,Tarantino,Actor E,2019.0
1605.0,Movie 1605,Romance,7.1,150.0,600.0,Tarantino,Actor E,2021.0
1606.0,Movie 1606,Romance,6.9,100.0,150.0,Scorsese,Actor C,2021.0
1607.0,Movie 1607,Action,8.5,60.0,80.0,Rajamouli,Actor E,2021.0
1608.0,Movie 1608,Sci-Fi,5.3,,150.0,,,
1609.0,Movie 1609,Fantasy,4.3,,150.0,Tarantino,Actor E,2020.0
1610.0,Movie 1610,Comedy,7.8,10.0,20.0,Spielberg,Actor E,2021.0
1611.0,Movie 1611,Comedy,6.5,10.0,20.0,Nolan,Actor C,2019.0
1612.0,Movie 1612,Sci-Fi,5.7,60.0,,Rajamouli,Actor C,2019.0
1613.0,Movie 1613,Horror,5.6,,20.0,Rajamouli,Actor D,2017.0
1614.0,Movie 1614,Drama,5.9,100.0,600.0,Tarantino,Actor E,2018.0
,Movie 1615,Action,,60.0,,Spielberg,,2016.0
1616.0,Movie 1616,Horror,9.2,100.0,150.0,,,2021.0
1617.0,Movie 1617,Action,4.7,10.0,20.0,,,2022.0
1618.0,Movie 1618,Sci-Fi,4.5,30.0,80.0,Nolan,Actor A,2018.0
1619.0,Movie 1619,Sci-Fi,5.0,150.0,150.0,,Actor D,2018.0
1620.0,Movie 1620,Sci-Fi,8.5,150.0,300.0,Scorsese,Actor C,2021.0
1621.0,Movie 1621,Horror,6.2,100.0,600.0,Scorsese,Actor C,2016.0
1622.0,Movie 1622,Horror,3.9,30.0,80.0,Scorsese,Actor C,2022.0
1623.0,Movie 1623,Thriller,7.7,100.0,300.0,Spielberg,Actor A,2019.0
1624.0,Movie 1624,Drama,7.1,60.0,20.0,Scorsese,Actor E,2018.0
1625.0,Movie 1624,Romance,4.5,10.0,80.0,Spielberg,Actor C,
1626.0,Movie 1626,Sci-Fi,9.4,10.0,600.0,Spielberg,Actor B,2015.0
1627.0,Movie 1627,Horror,6.9,,20.0,Rajamouli,,
1628.0,Movie 1628,Sci-Fi,4.6,150.0,150.0,Cameron,Actor B,2020.0
1629.0,Movie 1629,Comedy,4.7,30.0,150.0,Cameron,Actor C,2016.0
1630.0,Movie 1630,Drama,5.7,30.0,80.0,Tarantino,Actor A,2022.0
1631.0,Movie 1631,Thriller,5.9,60.0,150.0,Tarantino,Actor A,2016.0
,Movie 1632,Thriller,9.1,,600.0,Tarantino,Actor D,2015.0
1633.0,Movie 1633,Sci-Fi,9.1,,,Tarantino,,2017.0
1634.0,Movie 1634,Comedy,,60.0,,Nolan,Actor D,2018.0
1635.0,Movie 1635,Fantasy,7.5,60.0,20.0,Cameron,,2017.0
1636.0,Movie 1636,Thriller,7.9,60.0,20.0,Scorsese,Actor C,2017.0
1637.0,Movie 1637,Drama,7.0,30.0,20.0,Spielberg,Actor D,2018.0
1638.0,Movie 1638,Action,7.4,10.0,,,Actor A,2022.0
1639.0,Movie 1639,Romance,8.4,100.0,300.0,,Actor A,2015.0
1640.0,Movie 1640,Action,4.1,30.0,300.0,Rajamouli,Actor A,2020.0
1641.0,Movie 1641,Horror,7.2,,600.0,Scorsese,Actor E,
1642.0,Movie 1642,Thriller,6.3,150.0,150.0,Cameron,Actor C,2017.0
1643.0,Movie 1643,Thriller,4.9,100.0,600.0,Nolan,Actor D,2018.0
1644.0,Movie 1644,Comedy,8.0,100.0,300.0,,Actor B,2021.0
1645.0,Movie 1645,Sci-Fi,6.0,60.0,600.0,Cameron,Actor B,2017.0
1646.0,Movie 1646,Sci-Fi,7.8,30.0,300.0,,Actor C,2021.0
1647.0,Movie 1647,Action,7.6,60.0,600.0,Cameron,Actor C,2016.0
1648.0,Movie 1648,Action,8.9,60.0,150.0,Spielberg,,
,Movie 1649,Action,3.8,10.0,600.0,Nolan,Actor E,2019.0
1650.0,Movie 1649,Sci-Fi,6.3,10.0,600.0,Tarantino,,2022.0
1651.0,Movie 1651,Drama,3.5,30.0,20.0,Nolan,,
1652.0,Movie 1652,Romance,5.4,60.0,600.0,Spielberg,Actor D,2015.0
1653.0,Movie 1653,Sci-Fi,,150.0,150.0,Rajamouli,Actor D,2017.0
1654.0,Movie 1654,Horror,4.2,30.0,150.0,Rajamouli,Actor E,2017.0
1655.0,Movie 1655,Fantasy,6.2,150.0,150.0,Cameron,Actor A,2017.0
1656.0,Movie 1656,Comedy,5.3,30.0,150.0,Scorsese,Actor E,2015.0
1657.0,Movie 1657,Thriller,5.0,100.0,150.0,Nolan,Actor B,2019.0
1658.0,Movie 1658,Action,4.2,100.0,150.0,Spielberg,Actor D,2019.0
1659.0,Movie 1659,Romance,7.7,60.0,,Nolan,Actor B,
1660.0,Movie 1660,Horror,6.8,150.0,20.0,,Actor A,2019.0
1661.0,Movie 1661,Comedy,9.0,150.0,150.0,Cameron,Actor A,2015.0
1662.0,Movie 1662,Thriller,7.2,10.0,20.0,Rajamouli,Actor B,2018.0
1663.0,Movie 1663,Romance,6.9,10.0,20.0,Cameron,Actor A,2022.0
1664.0,Movie 1664,Fantasy,7.9,100.0,20.0,Scorsese,,2018.0
1665.0,Movie 1665,Thriller,5.0,30.0,,Nolan,Actor B,2020.0
,Movie 1666,Comedy,4.0,30.0,20.0,Nolan,Actor C,
1667.0,Movie 1667,Action,3.9,150.0,300.0,Scorsese,Actor A,2020.0
1668.0,Movie 1668,Comedy,3.8,100.0,80.0,Rajamouli,Actor E,2020.0
1669.0,Movie 1669,Sci-Fi,6.2,,600.0,Tarantino,Actor E,2021.0
1670.0,Movie 1670,Thriller,9.2,30.0,80.0,Scorsese,Actor B,2018.0
1671.0,Movie 1671,Action,5.3,30.0,80.0,Cameron,Actor D,2021.0
1672.0,Movie 1672,Action,,,300.0,Nolan,Actor A,2022.0
1673.0,Movie 1673,Thriller,6.0,60.0,20.0,Rajamouli,Actor B,2018.0
1674.0,Movie 1674,Sci-Fi,6.8,30.0,600.0,Rajamouli,Actor D,
1675.0,Movie 1674,Drama,8.0,100.0,80.0,Spielberg,,2018.0
1676.0,Movie 1676,Action,6.5,10.0,20.0,,Actor A,2018.0
1677.0,Movie 1677,Romance,5.8,150.0,80.0,Spielberg,Actor D,2018.0
1678.0,Movie 1678,Sci-Fi,8.2,,80.0,Scorsese,Actor B,2015.0
