movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year,profit
1553,Movie 2407,Drama,7.4,10.0,0.0,Nolan,Actor C,2018,-10.0
1554,Movie 2408,Romance,9.2,10.0,600.0,Nolan,Actor B,2016,590.0
1555,Movie 2409,Sci-Fi,8.0,60.0,20.0,Rajamouli,Unknown,2022,-40.0
1556,Movie 241,Comedy,6.8,150.0,600.0,Rajamouli,Actor A,2020,450.0
1557,Movie 2410,Romance,8.9,150.0,300.0,Spielberg,Unknown,2015,150.0
1558,Movie 2411,Drama,5.6,60.0,600.0,Rajamouli,Actor E,2019,540.0
1559,Movie 2412,Action,4.6,60.0,0.0,Rajamouli,Actor B,2020,-60.0
1560,Movie 2413,Action,6.59,30.0,80.0,Unknown,Actor B,2022,50.0
1561,Movie 2414,Fantasy,4.4,60.0,150.0,Scorsese,Actor E,2022,90.0
1562,Movie 2415,Comedy,4.7,150.0,150.0,Cameron,Actor A,2016,0.0
1563,Movie 2416,Horror,9.3,60.0,300.0,Cameron,Unknown,2018,240.0
1564,Movie 2417,Romance,6.3,100.0,0.0,Cameron,Actor C,2021,-100.0
1565,Movie 2418,Comedy,4.2,150.0,0.0,Unknown,Actor A,2018,-150.0
1566,Movie 2419,Thriller,9.5,150.0,0.0,Unknown,Actor E,2021,-150.0
1567,Movie 242,Drama,8.6,10.0,300.0,Spielberg,Actor D,2015,290.0
1568,Movie 2420,Fantasy,7.8,10.0,150.0,Cameron,Actor C,2018,140.0
1569,Movie 2421,Thriller,7.6,100.0,0.0,Unknown,Actor C,2017,-100.0
1570,Movie 2422,Action,6.2,10.0,20.0,Cameron,Actor E,2019,10.0
1571,Movie 2423,Thriller,6.2,30.0,150.0,Cameron,Actor E,2019,120.0
1572,Movie 2424,Action,5.1,10.0,20.0,Rajamouli,Actor D,2015,10.0
1573,Movie 2424,Sci-Fi,9.3,10.0,600.0,Spielberg,Unknown,2021,590.0
1574,Movie 2426,Thriller,6.7,150.0,300.0,Scorsese,Actor E,2020,150.0
1575,Movie 2427,Fantasy,7.1,100.0,0.0,Unknown,Unknown,2022,-100.0
1576,Movie 2428,Thriller,7.7,10.0,150.0,Tarantino,Actor A,2020,140.0
1577,Movie 2429,Horror,7.7,150.0,300.0,Unknown,Actor E,2019,150.0
1578,Movie 243,Horror,3.5,60.0,600.0,Rajamouli,Actor A,2022,540.0
1579,Movie 2430,Action,9.0,100.0,20.0,Unknown,Actor C,2015,-80.0
1580,Movie 2431,Sci-Fi,3.7,30.0,20.0,Rajamouli,Actor A,2015,-10.0
1581,Movie 2432,Horror,6.42,10.0,0.0,Nolan,Actor A,2022,-10.0
1582,Movie 2433,Romance,9.3,60.0,600.0,Rajamouli,Actor E,2017,540.0
1583,Movie 2434,Thriller,7.5,100.0,300.0,Rajamouli,Unknown,2022,200.0
1584,Movie 2435,Horror,5.8,10.0,80.0,Scorsese,Actor D,2017,70.0
1585,Movie 2436,Romance,8.4,30.0,150.0,Nolan,Actor A,2015,120.0
1586,Movie 2437,Fantasy,4.8,30.0,20.0,Cameron,Actor D,2015,-10.0
1587,Movie 2438,Sci-Fi,4.1,100.0,600.0,Spielberg,Unknown,2018,500.0
1588,Movie 2439,Thriller,5.9,60.0,80.0,Tarantino,Actor A,2022,20.0
1589,Movie 244,Horror,7.3,10.0,20.0,Nolan,Actor A,2018,10.0
1590,Movie 2440,Romance,7.3,60.0,0.0,Unknown,Actor B,2020,-60.0
1591,Movie 2441,Comedy,6.7,60.0,80.0,Scorsese,Actor D,2019,20.0
1592,Movie 2442,Thriller,4.0,150.0,0.0,Nolan,Actor E,2022,-150.0
1593,Movie 2443,Fantasy,4.1,150.0,300.0,Nolan,Actor D,2019,150.0
1594,Movie 2444,Comedy,9.2,30.0,150.0,Cameron,Unknown,2016,120.0
1595,Movie 2445,Horror,6.0,60.0,300.0,Scorsese,Actor C,2016,240.0
1596,Movie 2446,Romance,7.0,150.0,150.0,Nolan,Actor D,2016,0.0
1597,Movie 2447,Thriller,4.2,10.0,20.0,Nolan,Actor A,2019,10.0
1598,Movie 2448,Romance,7.9,30.0,300.0,Unknown,Actor E,2017,270.0
1599,Movie 2449,Romance,5.9,60.0,150.0,Unknown,Unknown,2019,90.0
1600,Movie 2449,Horror,6.1,150.0,600.0,Nolan,Actor E,2021,450.0
1601,Movie 245,Action,5.9,60.0,20.0,Rajamouli,Unknown,2019,-40.0
1602,Movie 2451,Thriller,6.52,150.0,150.0,Nolan,Actor B,2018,0.0
1603,Movie 2452,Fantasy,3.6,150.0,600.0,Unknown,Actor D,2021,450.0
1604,Movie 2453,Sci-Fi,4.3,60.0,150.0,Cameron,Unknown,2022,90.0
1605,Movie 2454,Thriller,6.1,10.0,80.0,Spielberg,Actor A,2016,70.0
1606,Movie 2455,Romance,6.0,60.0,600.0,Cameron,Unknown,2021,540.0
1607,Movie 2456,Romance,8.0,60.0,300.0,Cameron,Actor C,2022,240.0
1608,Movie 2457,Horror,5.7,10.0,0.0,Cameron,Unknown,2019,-10.0
1609,Movie 2458,Action,6.4,10.0,150.0,Spielberg,Actor D,2016,140.0
1610,Movie 2459,Romance,9.4,60.0,80.0,Nolan,Actor E,2019,20.0
1611,Movie 246,Drama,9.0,60.0,20.0,Spielberg,Actor B,2017,-40.0
1612,Movie 2460,Fantasy,6.6,60.0,0.0,Rajamouli,Unknown,2020,-60.0
1613,Movie 2461,Comedy,7.0,30.0,300.0,Tarantino,Actor B,2018,270.0
1614,Movie 2462,Comedy,5.3,30.0,300.0,Spielberg,Actor D,2017,270.0
1615,Movie 2463,Romance,7.3,10.0,80.0,Unknown,Actor B,2015,70.0
1616,Movie 2464,Sci-Fi,7.1,30.0,600.0,Tarantino,Actor B,2015,570.0
1617,Movie 2465,Action,5.5,60.0,0.0,Spielberg,Actor C,2018,-60.0
1618,Movie 2466,Thriller,3.5,10.0,600.0,Scorsese,Actor C,2021,590.0
1619,Movie 2467,Action,7.6,150.0,300.0,Unknown,Unknown,2018,150.0
1620,Movie 2468,Horror,4.2,10.0,80.0,Rajamouli,Actor E,2019,70.0
1621,Movie 2469,Thriller,7.9,10.0,20.0,Scorsese,Unknown,2018,10.0
1622,Movie 247,Drama,6.47,60.0,150.0,Tarantino,Actor A,2022,90.0
1623,Movie 2470,Fantasy,6.51,60.0,0.0,Scorsese,Actor C,2017,-60.0
1624,Movie 2471,Horror,6.0,60.0,150.0,Unknown,Actor C,2021,90.0
1625,Movie 2472,Fantasy,6.0,30.0,20.0,Tarantino,Unknown,2018,-10.0
1626,Movie 2473,Horror,4.7,150.0,150.0,Rajamouli,Actor E,2022,0.0
1627,Movie 2474,Drama,4.8,150.0,80.0,Unknown,Unknown,2018,-70.0
1628,Movie 2474,Thriller,3.8,10.0,20.0,Rajamouli,Actor C,2019,10.0
1629,Movie 2476,Horror,5.1,10.0,0.0,Scorsese,Actor A,2017,-10.0
1630,Movie 2477,Fantasy,5.9,100.0,80.0,Nolan,Actor B,2019,-20.0
1631,Movie 2478,Romance,3.7,10.0,80.0,Tarantino,Unknown,2021,70.0
1632,Movie 2479,Comedy,5.9,60.0,20.0,Nolan,Actor E,2019,-40.0
1633,Movie 248,Horror,3.8,10.0,150.0,Unknown,Unknown,2019,140.0
1634,Movie 2480,Fantasy,5.2,30.0,80.0,Tarantino,Actor B,2019,50.0
1635,Movie 2481,Sci-Fi,7.0,60.0,150.0,Nolan,Actor E,2022,90.0
1636,Movie 2482,Horror,5.1,60.0,600.0,Unknown,Actor A,2019,540.0
1637,Movie 2483,Fantasy,3.6,30.0,0.0,Nolan,Actor D,2016,-30.0
1638,Movie 2484,Sci-Fi,9.0,100.0,80.0,Nolan,Actor D,2017,-20.0
1639,Movie 2485,Horror,4.9,150.0,0.0,Rajamouli,Unknown,2022,-150.0
1640,Movie 2486,Horror,6.8,10.0,150.0,Scorsese,Unknown,2015,140.0
1641,Movie 2487,Thriller,3.7,30.0,0.0,Cameron,Actor E,2016,-30.0
1642,Movie 2488,Romance,5.0,30.0,150.0,Scorsese,Actor A,2017,120.0
1643,Movie 2489,Thriller,6.52,60.0,300.0,Nolan,Unknown,2017,240.0
1644,Movie 249,Thriller,3.6,60.0,150.0,Spielberg,Actor D,2021,90.0
1645,Movie 249,Action,9.3,60.0,20.0,Rajamouli,Unknown,2022,-40.0
1646,Movie 2490,Drama,5.7,100.0,150.0,Nolan,Unknown,2017,50.0
1647,Movie 2491,Comedy,5.0,60.0,0.0,Scorsese,Actor B,2017,-60.0
1648,Movie 2492,Fantasy,8.5,60.0,0.0,Nolan,Actor D,2016,-60.0
1649,Movie 2493,Sci-Fi,5.7,10.0,300.0,Spielberg,Actor C,2016,290.0
1650,Movie 2494,Action,6.0,150.0,80.0,Spielberg,Actor B,2019,-70.0
1651,Movie 2495,Thriller,6.2,60.0,600.0,Scorsese,Actor D,2015,540.0
1652,Movie 2496,Sci-Fi,5.8,60.0,20.0,Tarantino,Actor A,2015,-40.0
1653,Movie 2497,Thriller,6.8,30.0,80.0,Cameron,Actor C,2022,50.0
1654,Movie 2498,Horror,6.0,100.0,20.0,Cameron,Actor D,2017,-80.0
1655,Movie 2499,Sci-Fi,8.6,10.0,80.0,Scorsese,Actor B,2015,70.0
1656,Movie 2499,Horror,8.5,100.0,150.0,Scorsese,Actor A,2020,50.0
1657,Movie 2501,Action,6.9,60.0,600.0,Unknown,Actor C,2019,540.0
1658,Movie 2502,Sci-Fi,7.8,60.0,0.0,Spielberg,Unknown,2022,-60.0
1659,Movie 2503,Sci-Fi,3.7,60.0,600.0,Scorsese,Actor E,2018,540.0
1660,Movie 2504,Action,8.6,30.0,300.0,Nolan,Actor E,2017,270.0
1661,Movie 2505,Romance,4.5,150.0,0.0,Spielberg,Actor B,2015,-150.0
1662,Movie 2506,Fantasy,6.2,100.0,0.0,Nolan,Actor D,2016,-100.0
1663,Movie 2507,Sci-Fi,9.3,60.0,0.0,Unknown,Actor E,2015,-60.0
1664,Movie 2508,Drama,6.47,60.0,150.0,Spielberg,Actor B,2017,90.0
1665,Movie 2509,Comedy,4.1,60.0,20.0,Rajamouli,Actor C,2016,-40.0
1666,Movie 251,Action,5.0,60.0,80.0,Rajamouli,Actor A,2015,20.0
1667,Movie 2510,Action,4.4,30.0,300.0,Rajamouli,Actor A,2015,270.0
1668,Movie 2511,Action,7.5,10.0,150.0,Unknown,Unknown,2018,140.0
1669,Movie 2512,Horror,4.1,60.0,600.0,Tarantino,Actor B,2022,540.0
1670,Movie 2513,Thriller,7.2,60.0,300.0,Nolan,Unknown,2016,240.0
1671,Movie 2514,Romance,7.2,60.0,150.0,Spielberg,Actor D,2015,90.0
1672,Movie 2515,Horror,3.8,60.0,300.0,Rajamouli,Actor D,2019,240.0
1673,Movie 2516,Comedy,8.4,150.0,0.0,Rajamouli,Actor D,2022,-150.0
1674,Movie 2517,Romance,6.9,30.0,300.0,Spielberg,Actor B,2019,270.0
1675,Movie 2518,Action,8.0,100.0,20.0,Scorsese,Unknown,2018,-80.0
1676,Movie 2519,Horror,6.3,100.0,300.0,Nolan,Unknown,2020,200.0
1677,Movie 252,Sci-Fi,4.9,60.0,300.0,Unknown,Actor E,2017,240.0
1678,Movie 2520,Fantasy,6.8,10.0,600.0,Tarantino,Actor D,2017,590.0
1679,Movie 2521,Action,4.1,10.0,80.0,Cameron,Actor A,2018,70.0
1680,Movie 2522,Drama,4.1,60.0,20.0,Tarantino,Actor A,2018,-40.0
1681,Movie 2523,Comedy,7.2,10.0,20.0,Scorsese,Actor D,2020,10.0
1682,Movie 2524,Fantasy,7.3,60.0,300.0,Rajamouli,Actor E,2017,240.0
1683,Movie 2524,Action,5.0,60.0,20.0,Rajamouli,Actor E,2020,-40.0
1684,Movie 2526,Drama,4.9,60.0,20.0,Nolan,Unknown,2018,-40.0
1685,Movie 2527,Sci-Fi,6.64,10.0,600.0,Cameron,Actor E,2015,590.0
1686,Movie 2528,Sci-Fi,9.4,10.0,20.0,Unknown,Actor D,2019,10.0
1687,Movie 2529,Sci-Fi,3.6,60.0,0.0,Unknown,Actor D,2015,-60.0
1688,Movie 253,Drama,8.1,30.0,80.0,Tarantino,Actor C,2022,50.0
1689,Movie 2530,Drama,5.7,100.0,300.0,Scorsese,Actor D,2021,200.0
1690,Movie 2531,Horror,5.3,100.0,80.0,Tarantino,Actor E,2020,-20.0
1691,Movie 2532,Action,5.0,60.0,0.0,Unknown,Actor D,2015,-60.0
1692,Movie 2533,Action,9.5,100.0,300.0,Nolan,Actor B,2017,200.0
1693,Movie 2534,Action,5.4,150.0,80.0,Rajamouli,Unknown,2017,-70.0
1694,Movie 2535,Sci-Fi,8.4,60.0,20.0,Spielberg,Actor D,2015,-40.0
1695,Movie 2536,Horror,8.2,100.0,150.0,Cameron,Actor C,2018,50.0
1696,Movie 2537,Sci-Fi,5.2,10.0,0.0,Rajamouli,Unknown,2021,-10.0
1697,Movie 2538,Drama,8.1,60.0,600.0,Spielberg,Actor D,2021,540.0
1698,Movie 2539,Action,9.0,150.0,150.0,Unknown,Unknown,2020,0.0
1699,Movie 254,Sci-Fi,4.2,10.0,0.0,Cameron,Actor E,2018,-10.0
1700,Movie 2540,Sci-Fi,5.5,150.0,80.0,Unknown,Actor C,2019,-70.0
1701,Movie 2541,Fantasy,6.7,100.0,20.0,Cameron,Actor C,2017,-80.0
1702,Movie 2542,Fantasy,5.3,30.0,300.0,Rajamouli,Actor A,2018,270.0
1703,Movie 2543,Action,7.3,10.0,600.0,Nolan,Actor B,2019,590.0
1704,Movie 2544,Sci-Fi,8.8,10.0,150.0,Spielberg,Actor A,2015,140.0
1705,Movie 2545,Fantasy,5.6,10.0,20.0,Scorsese,Unknown,2017,10.0
1706,Movie 2546,Horror,6.42,150.0,0.0,Scorsese,Actor B,2016,-150.0
1707,Movie 2547,Action,8.3,150.0,80.0,Unknown,Actor A,2018,-70.0
1708,Movie 2548,Fantasy,7.3,10.0,150.0,Spielberg,Actor C,2020,140.0
1709,Movie 2549,Comedy,9.1,10.0,0.0,Cameron,Actor B,2021,-10.0
1710,Movie 2549,Comedy,9.5,60.0,300.0,Unknown,Actor C,2022,240.0
1711,Movie 255,Drama,3.7,150.0,20.0,Rajamouli,Actor D,2016,-130.0
1712,Movie 2551,Fantasy,7.8,100.0,150.0,Scorsese,Actor D,2020,50.0
1713,Movie 2552,Drama,4.2,10.0,300.0,Nolan,Actor C,2018,290.0
1714,Movie 2553,Fantasy,6.5,10.0,600.0,Rajamouli,Actor A,2020,590.0
1715,Movie 2554,Thriller,8.5,100.0,20.0,Cameron,Actor A,2018,-80.0
1716,Movie 2555,Horror,4.7,150.0,20.0,Rajamouli,Actor B,2021,-130.0
1717,Movie 2556,Comedy,8.4,10.0,300.0,Scorsese,Actor D,2021,290.0
1718,Movie 2557,Comedy,9.1,10.0,80.0,Tarantino,Actor E,2017,70.0
1719,Movie 2558,Romance,8.0,100.0,150.0,Cameron,Actor B,2015,50.0
1720,Movie 2559,Horror,7.7,100.0,150.0,Nolan,Actor B,2022,50.0
1721,Movie 256,Sci-Fi,8.3,10.0,20.0,Unknown,Actor E,2018,10.0
1722,Movie 2560,Drama,6.6,60.0,20.0,Tarantino,Unknown,2015,-40.0
1723,Movie 2561,Romance,8.8,60.0,80.0,Unknown,Actor B,2018,20.0
1724,Movie 2562,Horror,3.8,100.0,20.0,Tarantino,Actor D,2020,-80.0
1725,Movie 2563,Thriller,7.7,150.0,0.0,Nolan,Actor E,2022,-150.0
1726,Movie 2564,Comedy,4.6,60.0,300.0,Scorsese,Actor C,2018,240.0
1727,Movie 2565,Drama,6.47,150.0,600.0,Cameron,Actor A,2018,450.0
1728,Movie 2566,Romance,7.8,60.0,0.0,Scorsese,Actor C,2017,-60.0
1729,Movie 2567,Drama,4.3,10.0,20.0,Nolan,Unknown,2018,10.0
1730,Movie 2568,Sci-Fi,4.2,150.0,20.0,Cameron,Unknown,2021,-130.0
1731,Movie 2569,Horror,5.5,60.0,300.0,Nolan,Actor B,2018,240.0
1732,Movie 257,Comedy,8.5,60.0,600.0,Nolan,Actor B,2015,540.0
1733,Movie 2570,Comedy,5.4,100.0,20.0,Rajamouli,Actor B,2015,-80.0
1734,Movie 2571,Horror,6.9,10.0,150.0,Nolan,Unknown,2016,140.0
1735,Movie 2572,Horror,6.3,150.0,20.0,Rajamouli,Actor B,2022,-130.0
1736,Movie 2573,Horror,7.0,30.0,300.0,Rajamouli,Unknown,2018,270.0
1737,Movie 2574,Action,5.7,150.0,150.0,Tarantino,Unknown,2015,0.0
1738,Movie 2574,Comedy,6.9,10.0,0.0,Scorsese,Actor B,2017,-10.0
1739,Movie 2576,Sci-Fi,8.0,60.0,20.0,Cameron,Actor A,2017,-40.0
1740,Movie 2577,Drama,4.4,60.0,300.0,Tarantino,Actor C,2021,240.0
1741,Movie 2578,Fantasy,4.9,60.0,80.0,Unknown,Actor C,2015,20.0
1742,Movie 2579,Romance,6.4,10.0,300.0,Cameron,Actor C,2015,290.0
1743,Movie 258,Fantasy,7.7,60.0,600.0,Unknown,Actor E,2019,540.0
1744,Movie 2580,Thriller,6.4,60.0,150.0,Rajamouli,Actor B,2018,90.0
1745,Movie 2581,Sci-Fi,7.8,10.0,0.0,Rajamouli,Actor A,2016,-10.0
1746,Movie 2582,Romance,5.8,10.0,80.0,Unknown,Unknown,2019,70.0
1747,Movie 2583,Thriller,7.0,10.0,20.0,Unknown,Actor D,2019,10.0
1748,Movie 2584,Romance,6.48,100.0,150.0,Spielberg,Unknown,2020,50.0
1749,Movie 2585,Fantasy,8.1,100.0,20.0,Cameron,Actor B,2017,-80.0
1750,Movie 2586,Comedy,5.0,60.0,0.0,Unknown,Actor C,2019,-60.0
1751,Movie 2587,Thriller,5.4,150.0,600.0,Nolan,Actor E,2022,450.0
1752,Movie 2588,Drama,6.3,30.0,20.0,Unknown,Actor B,2018,-10.0
1753,Movie 2589,Action,3.9,30.0,80.0,Tarantino,Actor A,2017,50.0
1754,Movie 259,Romance,6.9,60.0,0.0,Nolan,Actor D,2017,-60.0
1755,Movie 2590,Thriller,5.9,60.0,80.0,Spielberg,Actor B,2018,20.0
1756,Movie 2591,Comedy,7.7,60.0,0.0,Tarantino,Actor A,2018,-60.0
1757,Movie 2592,Comedy,7.5,60.0,150.0,Spielberg,Actor E,2021,90.0
1758,Movie 2593,Horror,7.9,100.0,0.0,Nolan,Actor B,2019,-100.0
1759,Movie 2594,Thriller,3.6,10.0,600.0,Scorsese,Actor B,2020,590.0
1760,Movie 2595,Action,4.6,10.0,0.0,Tarantino,Actor A,2020,-10.0
1761,Movie 2596,Thriller,5.4,60.0,0.0,Rajamouli,Unknown,2015,-60.0
1762,Movie 2597,Sci-Fi,6.9,60.0,20.0,Unknown,Actor B,2016,-40.0
1763,Movie 2598,Action,6.7,100.0,0.0,Scorsese,Actor B,2021,-100.0
1764,Movie 2599,Thriller,5.9,30.0,0.0,Rajamouli,Actor E,2015,-30.0
1765,Movie 2599,Thriller,9.3,60.0,0.0,Spielberg,Unknown,2016,-60.0
1766,Movie 26,Fantasy,7.1,60.0,20.0,Tarantino,Unknown,2020,-40.0
1767,Movie 260,Sci-Fi,5.1,30.0,300.0,Cameron,Actor B,2017,270.0
1768,Movie 2601,Horror,3.8,60.0,300.0,Spielberg,Actor E,2018,240.0
1769,Movie 2602,Action,5.0,100.0,300.0,Nolan,Actor D,2022,200.0
1770,Movie 2603,Action,6.59,60.0,600.0,Cameron,Actor D,2015,540.0
1771,Movie 2604,Action,9.0,60.0,600.0,Unknown,Actor D,2021,540.0
1772,Movie 2605,Fantasy,4.7,30.0,20.0,Nolan,Actor C,2020,-10.0
1773,Movie 2606,Thriller,7.8,10.0,300.0,Nolan,Unknown,2018,290.0
1774,Movie 2607,Sci-Fi,9.3,30.0,600.0,Rajamouli,Actor E,2018,570.0
1775,Movie 2608,Action,5.9,10.0,0.0,Unknown,Actor E,2018,-10.0
1776,Movie 2609,Action,8.7,10.0,600.0,Unknown,Actor C,2016,590.0
1777,Movie 261,Horror,4.2,60.0,0.0,Cameron,Actor E,2021,-60.0
1778,Movie 2610,Thriller,5.2,60.0,600.0,Spielberg,Actor A,2017,540.0
1779,Movie 2611,Fantasy,4.4,60.0,80.0,Unknown,Actor A,2016,20.0
1780,Movie 2612,Fantasy,3.6,30.0,80.0,Rajamouli,Unknown,2017,50.0
1781,Movie 2613,Fantasy,5.9,10.0,600.0,Cameron,Actor D,2016,590.0
1782,Movie 2614,Comedy,4.0,30.0,600.0,Cameron,Actor B,2018,570.0
1783,Movie 2615,Drama,7.7,30.0,20.0,Nolan,Actor C,2015,-10.0
1784,Movie 2616,Fantasy,5.8,60.0,80.0,Tarantino,Unknown,2018,20.0
1785,Movie 2617,Drama,4.0,30.0,600.0,Cameron,Actor C,2020,570.0
1786,Movie 2618,Sci-Fi,7.6,60.0,300.0,Rajamouli,Actor B,2016,240.0
1787,Movie 2619,Fantasy,5.8,60.0,80.0,Nolan,Actor A,2021,20.0
1788,Movie 262,Thriller,6.5,10.0,300.0,Tarantino,Unknown,2015,290.0
1789,Movie 2620,Romance,5.0,30.0,20.0,Nolan,Actor A,2018,-10.0
1790,Movie 2621,Sci-Fi,4.3,30.0,20.0,Scorsese,Actor E,2018,-10.0
1791,Movie 2622,Thriller,6.52,10.0,0.0,Nolan,Unknown,2016,-10.0
1792,Movie 2623,Thriller,8.1,100.0,80.0,Nolan,Unknown,2018,-20.0
1793,Movie 2624,Sci-Fi,7.8,30.0,150.0,Tarantino,Actor A,2017,120.0
1794,Movie 2624,Sci-Fi,6.3,60.0,0.0,Nolan,Unknown,2018,-60.0
1795,Movie 2626,Fantasy,3.7,10.0,600.0,Unknown,Actor E,2018,590.0
1796,Movie 2627,Romance,5.7,150.0,0.0,Cameron,Actor C,2020,-150.0
1797,Movie 2628,Romance,7.3,150.0,20.0,Tarantino,Actor A,2021,-130.0
1798,Movie 2629,Horror,4.3,150.0,20.0,Cameron,Actor B,2015,-130.0
1799,Movie 263,Fantasy,7.5,10.0,80.0,Tarantino,Actor E,2022,70.0
1800,Movie 2630,Fantasy,9.4,60.0,300.0,Scorsese,Actor B,2022,240.0
1801,Movie 2631,Romance,4.6,150.0,600.0,Spielberg,Actor B,2016,450.0
1802,Movie 2632,Drama,4.5,150.0,300.0,Tarantino,Unknown,2018,150.0
1803,Movie 2633,Thriller,8.1,10.0,150.0,Scorsese,Actor A,2022,140.0
1804,Movie 2634,Comedy,6.7,60.0,80.0,Cameron,Actor E,2022,20.0
1805,Movie 2635,Fantasy,4.1,30.0,0.0,Spielberg,Actor C,2019,-30.0
1806,Movie 2636,Drama,6.2,150.0,600.0,Unknown,Unknown,2016,450.0
1807,Movie 2637,Horror,5.2,30.0,600.0,Tarantino,Actor C,2022,570.0
1808,Movie 2638,Action,4.1,10.0,150.0,Scorsese,Actor B,2019,140.0
1809,Movie 2639,Romance,4.6,10.0,0.0,Nolan,Actor A,2020,-10.0
1810,Movie 264,Sci-Fi,8.9,10.0,0.0,Unknown,Actor A,2015,-10.0
1811,Movie 2640,Fantasy,9.2,60.0,600.0,Spielberg,Unknown,2015,540.0
1812,Movie 2641,Comedy,6.47,150.0,600.0,Unknown,Actor D,2015,450.0
1813,Movie 2642,Action,3.6,30.0,300.0,Nolan,Actor C,2018,270.0
1814,Movie 2643,Thriller,8.4,60.0,150.0,Spielberg,Actor D,2018,90.0
1815,Movie 2644,Drama,3.9,100.0,0.0,Cameron,Actor A,2016,-100.0
1816,Movie 2645,Thriller,3.6,60.0,300.0,Rajamouli,Unknown,2022,240.0
1817,Movie 2646,Horror,7.3,60.0,80.0,Cameron,Actor A,2022,20.0
1818,Movie 2647,Horror,4.4,100.0,600.0,Scorsese,Actor D,2018,500.0
1819,Movie 2648,Drama,6.5,60.0,600.0,Spielberg,Actor B,2019,540.0
1820,Movie 2649,Drama,5.3,150.0,80.0,Cameron,Actor C,2018,-70.0
1821,Movie 2649,Action,5.8,150.0,20.0,Scorsese,Unknown,2022,-130.0
1822,Movie 265,Romance,6.7,30.0,80.0,Nolan,Actor D,2021,50.0
1823,Movie 2651,Fantasy,7.8,30.0,600.0,Unknown,Actor C,2019,570.0
1824,Movie 2652,Action,8.3,60.0,600.0,Spielberg,Unknown,2020,540.0
1825,Movie 2653,Fantasy,9.4,10.0,20.0,Rajamouli,Actor D,2020,10.0
1826,Movie 2654,Action,3.7,100.0,600.0,Spielberg,Actor D,2015,500.0
1827,Movie 2655,Thriller,4.6,30.0,600.0,Nolan,Actor E,2022,570.0
1828,Movie 2656,Action,6.6,30.0,600.0,Rajamouli,Actor B,2022,570.0
1829,Movie 2657,Action,6.5,60.0,80.0,Nolan,Actor B,2021,20.0
1830,Movie 2658,Action,9.5,100.0,600.0,Unknown,Unknown,2020,500.0
1831,Movie 2659,Thriller,9.3,30.0,300.0,Tarantino,Actor A,2022,270.0
1832,Movie 266,Horror,6.42,150.0,150.0,Scorsese,Unknown,2018,0.0
1833,Movie 2660,Drama,6.47,100.0,300.0,Scorsese,Actor B,2017,200.0
1834,Movie 2661,Action,7.2,30.0,0.0,Unknown,Actor C,2019,-30.0
1835,Movie 2662,Fantasy,4.6,60.0,0.0,Nolan,Actor B,2022,-60.0
1836,Movie 2663,Drama,5.1,60.0,150.0,Unknown,Actor E,2019,90.0
1837,Movie 2664,Fantasy,7.6,60.0,80.0,Cameron,Actor D,2017,20.0
1838,Movie 2665,Drama,4.7,60.0,150.0,Cameron,Unknown,2018,90.0
1839,Movie 2666,Horror,5.5,150.0,150.0,Tarantino,Actor D,2022,0.0
1840,Movie 2667,Romance,9.0,30.0,150.0,Scorsese,Actor B,2018,120.0
1841,Movie 2668,Drama,9.0,60.0,20.0,Cameron,Actor B,2016,-40.0
1842,Movie 2669,Comedy,7.1,60.0,0.0,Nolan,Actor A,2016,-60.0
1843,Movie 267,Thriller,3.7,150.0,0.0,Rajamouli,Actor D,2016,-150.0
1844,Movie 2670,Comedy,9.3,100.0,600.0,Scorsese,Actor A,2017,500.0
1845,Movie 2671,Thriller,9.4,30.0,600.0,Scorsese,Actor C,2016,570.0
1846,Movie 2672,Fantasy,4.3,60.0,300.0,Rajamouli,Actor E,2019,240.0
1847,Movie 2673,Drama,3.5,60.0,20.0,Rajamouli,Actor E,2019,-40.0
1848,Movie 2674,Fantasy,9.5,10.0,150.0,Rajamouli,Actor A,2015,140.0
1849,Movie 2674,Fantasy,6.1,30.0,300.0,Unknown,Actor A,2017,270.0
1850,Movie 2676,Horror,5.3,10.0,0.0,Nolan,Actor B,2018,-10.0
1851,Movie 2677,Drama,4.6,60.0,300.0,Unknown,Actor E,2016,240.0
1852,Movie 2678,Drama,3.6,60.0,20.0,Rajamouli,Actor A,2019,-40.0
1853,Movie 2679,Drama,6.47,150.0,600.0,Tarantino,Unknown,2018,450.0
1854,Movie 268,Horror,8.5,150.0,150.0,Cameron,Actor E,2015,0.0
1855,Movie 2680,Action,6.4,30.0,300.0,Tarantino,Actor C,2017,270.0
1856,Movie 2681,Sci-Fi,9.0,60.0,150.0,Nolan,Actor D,2016,90.0
1857,Movie 2682,Comedy,4.5,60.0,0.0,Cameron,Unknown,2020,-60.0
1858,Movie 2683,Thriller,3.9,100.0,150.0,Nolan,Actor B,2022,50.0
1859,Movie 2684,Drama,5.5,100.0,150.0,Nolan,Actor E,2022,50.0
1860,Movie 2685,Action,3.7,60.0,150.0,Rajamouli,Actor A,2016,90.0
1861,Movie 2686,Sci-Fi,5.8,150.0,150.0,Spielberg,Actor E,2020,0.0
1862,Movie 2687,Romance,7.2,100.0,0.0,Scorsese,Unknown,2018,-100.0
1863,Movie 2688,Action,4.3,150.0,80.0,Cameron,Actor C,2018,-70.0
